2022-08-16 15:34:55,343 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 15:34:55,350 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 15:35:01,133 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 15:35:01,275 [12] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692167472:01f729144e42a7cbd4e287c373233062c4463ba735a406756fb05808bbfe1b8f3ddfddcc"
2022-08-16 15:36:39,556 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 15:36:39,562 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 15:36:42,574 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 15:36:42,717 [12] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692167472:01f729144e42a7cbd4e287c373233062c4463ba735a406756fb05808bbfe1b8f3ddfddcc"
2022-08-16 15:45:42,199 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 15:45:42,204 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 15:45:45,756 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 15:45:45,897 [12] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 15:45:45,897 [12] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 15:45:45,897 [12] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 15:45:45,897 [12] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 15:45:45,897 [12] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 15:45:45,898 [12] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
